Abstr	2303	944	1155	1166	2929	1476	1189	1199	1247	1209	939	1221	735	1700	502	1077	709	1284	1449	933	1450	1445	1273	882	642	413	880	1290	1365	1249	1407	1959	2055	1627	918	1354	1415	1662	1459	1950	1350	1333	1866	1353	1440	1188	1120	1421	1286	1278	1004	1104	1063	1247	1162	1497	1006	1087	1188	1197	1739	1032	1293	1211	1911	1035	1361	1082	1510	1176	1830	895	802	1117	733	1083	953	542	775	867	492	682	1059	922	902	1035	542	1016	948	821	912	1455	1348	1520	1597	1103	1273	1588	1192	1220	1358	1425	793	1097	1318	2063	1655	1160	1036	1677
INTROD	3594	2943	2942	1827	6363	3270	3587	10839	5155	3385	1886	2025	2541	1835	1834	3216	2386	1282	6880	4231	3980	5773	5359	1375	1311	4829	2103	7057	7371	8162	7507	4696	3232	3294	4571	6320	7316	9932	3783	3944	2465	5973	2727	2026	1114	1674	2622	9454	2729	2218	1503	3866	2210	6321	1453	3856	3593	1975	2910	1811	5406	4444	4551	4255	4120	5995	4224	3479	5494	5116	5969	8683	4530	8174	3855	4345	2969	4305	2484	1207	3314	2308	2565	1613	1927	1894	2412	2877	2040	2575	1743	2236	2009	2563	1804	1715	3660	2519	6660	6235	5561	5452	2324	5547	6243	3552	4736	5550	5807	3423	4790	4458	5558	5213	6326	6489	3284	6587
INTRID
RELATE	5162	2691	3881	1147	2098	7881	3095	4416	1333	6279	2086	7018	8109	4209	3618	3213	4799	7066	2989	6127	4320	4538	3131	4273	3412	5518	4462	5153	4019	4143	6538	11260	4866	2694	7595	9721	5264	4320	2040	2860	5116	5381	4223
BACKG	1700	4253	5690	6313	8767	4164	3543	6535	4413	10481	4261	13063	10885
APPROA	3132	3494	8189	7931	15274	11628
CONCLUS	815	747	602	956	1022	1734	818	689	872	913	680	903	587	1294	734	645	840	950	959	1210	706	310	615	354	1654	1127	1505	1752	742	821	1566	1126	1267	762	688	1178	834	943	1361	1390	1086	1063	721	607	1123	1524	1472	1535	699	1685	1288	1729	2053	2263	3464	742	1495	1214	1839	672	1268	616	1498	2044	1061	804	2442	612	726	548	943	902	772	671	812	1066	726	703	571	977	1016	803	552	403	573	626	1051	1184	1527	1729	1627	2058	1291	872	1661	2838	629	1628	781	845	1170
ACKNOWLED	333	237	529	157	307	156	517	492	139	289	769	125	166	202	180	156	138	198	215	262	364	416	365	131	120	294	170	339	75	206	184	299	409	338	253	122	269	94	929	287	184	107	125	156	291	342
REFEREN	3088	1691	7499	1628	3033	3805	2527	2648	3858	1761	2234	744	3924	9542	1927	3325	1488	3914	1867	2420	6384	5860	1750	668	1225	527	1586	4470	11561	6603	7928	5697	2689	4511	6468	5490	5431	8682	1655	2907	3362	1006	2191	1431	3124	2304	1527	3109	1406	2405	3407	3641	1572	7033	1284	3557	4671	2057	8251	2264	4684	4385	3805	5643	6067	1678	3553	3448	4460	4428	4019	3520	3635	3059	5639	2104	1807	2008	1850	1520	1451	2130	1158	1821	2511	2227	1986	1012	1572	1467	2178	1580	1428	953	1324	4495	9852	6785	5788	3298	5050	5073	7284	3245	4699	8995	5269	3806	1528	10398	8588	7703	7328	4401	9094
EVALUA	7492	730	6292	14451	15747	11131	19375	20883	11460	16893	24882	6845	18689	3888	8848	4742	8690	16218	10330	16940	24576	14159	11128	4566	615	1425	14216	29762
RESUL	1422	6934	2047	708	2924	4197	857	2146	6633	23617	8691	1568	3765	6657	6451	3606	1834	3177	3702	8529	1619	5022	9903	3511	4238	9232	6650	4584	18924	6861	4652	4442	7965	20136	5066	1108	3344	1720	3758	3253	1681	860	1808	2820	4466	3696	2221	2294	6775	4647	4867	14738	14864
DISCUSS	10073	1513	7866	2462	5530	2919	2776	4477	7965	4478	3811	2493	5379	4777	5486
