Abstr	2303	944	1155	1166	2929	1476	1189	1199	1247	1209	939	1221	735	1700	502	1077	709	1284	1449	933	1000	762	976	890	907	1272	1668	1216	1072	1498	1445	1748	1471	774	494	1515	491	356	770	599	948	677	576	515	704	774	703	409	410	1051	1214	296	503	1395	1055	833	1581	1296	789	1237	800	1077	1554	1252	1280	1172	1564	1225	1862	1549	1791	1460	1313	1178	1275	736	797	849	1920	830	1002	845	810	999	766	1124	940	1988	1426	1002	1177	1090	1264	1816	1450	1445	1273	882	642	413	880	1290	1365	1249	1407	1959	2055	1627	918	1354	1415	1662	1459	1950	1350	1333	1866	1353	1440	1188	1120	1421	1286	1278	1004	1104	1063	1247	1162	1497	1006	1087	1188	1197	1739	1032	1293	1211	1911	1035	1361	1082	1510	1176	1830	895	802	1117	733	1083	953	542	775	867	492	682	1059	922	902	1035	542	1016	948	821	912	22061	21932	17392	23064	542	17022	22063	35075	16243	1084	1562	1450	1098	24353	493	21574	18286	942	18077	1455	1348	1520	1597	1103	1273	1588	1192	1220	1358	1425	793	1097	1318	2063	1655	1160	1036	1677
INTROD	3594	2943	2942	1827	6363	3270	3587	10839	5155	3385	1886	2025	2541	1835	1834	3216	2386	1282	6880	4231	3957	2849	3842	1944	3504	6192	6099	3769	7184	4399	6411	4939	8092	4926	588	1099	2921	2180	4413	4774	1770	1650	3233	14045	1242	4486	3979	4658	2290	3009	5701	2836	1426	6072	6085	2231	2483	20822	3194	4912	5113	4381	3213	5761	4705	5578	7162	5545	5546	7461	6480	4887	7977	6844	6449	8465	9586	5488	6380	4325	3050	1001	3856	6275	4407	3053	1826	1937	5920	4127	1844	1998	5693	12283	3226	3799	4163	5784	1677	3980	5773	5359	1375	1311	4829	2103	7057	7371	8162	7507	4696	3232	3294	4571	6320	7316	9932	3783	3944	2465	5973	2727	2026	1114	1674	2622	9454	2729	2218	1503	3866	2210	6321	1453	3856	3593	1975	2910	1811	5406	4444	4551	4255	4120	5995	4224	3479	5494	5116	5969	8683	4530	8174	3855	4345	2969	4305	2484	1207	3314	2308	2565	1613	1927	1894	2412	2877	2040	2575	1743	2236	2009	2563	1804	1715	3660	2519	1094	1529	4258	5625	1350	1118	1620	6660	6235	5561	5452	2324	5547	6243	3552	4736	5550	5807	3423	4790	4458	5558	5213	6326	6489	3284	6587
INTRID
RELATE	5162	2691	3881	1147	2098	7881	3095	4416	2647	3446	4128	4132	1239	3097	4907	7776	2736	4906	3711	2506	1919	2545	4386	2442	2720	2267	2088	1977	2594	2098	2100	3829	3438	2183	2703	4208	3029	9477	9593	8910	1333	6279	2086	7018	8109	4209	3618	3213	4799	7066	2989	6127	4320	4538	3131	4273	3412	5518	4462	5153	4019	4143	6538	11260	4866	2694	7595	9721	5264	4320	2040	2860	5116	5381	4223
BACKG	1700	5604	2231	10242	4253	5690	6313	8767	4164	3543	6535	4413	10481	4261	13063	10885
APPROA	20937	4836	9482	3132	3494	8189	7931	15274	11628
CONCLUS	815	747	602	956	1022	1734	818	689	872	913	680	903	587	1294	734	645	840	950	2224	1681	988	1197	1012	1807	3883	1315	2410	766	1731	2491	932	420	919	432	1768	738	290	1619	3078	3186	1310	1090	239	1154	599	1789	949	1218	898	9163	660	1251	1764	1410	2759	614	1331	1031	1550	1278	914	517	1456	505	1495	3808	1254	789	1217	769	2641	1193	1051	1279	1665	1974	1009	481	667	734	959	1210	706	310	615	354	1654	1127	1505	1752	742	821	1566	1126	1267	762	688	1178	834	943	1361	1390	1086	1063	721	607	1123	1524	1472	1535	699	1685	1288	1729	2053	2263	3464	742	1495	1214	1839	672	1268	616	1498	2044	1061	804	2442	612	726	548	943	902	772	671	812	1066	726	703	571	977	1016	803	552	403	573	665	1165	607	1383	626	1051	1184	1527	1729	1627	2058	1291	872	1661	2838	629	1628	781	845	1170
ACKNOWLED	333	237	167	353	333	225	245	224	109	151	196	289	162	114	447	186	147	382	163	289	214	529	157	307	156	517	492	139	289	769	125	166	202	180	156	138	198	215	262	364	416	365	131	120	294	170	339	75	206	184	299	409	338	253	122	269	806	94	929	287	184	107	125	156	291	342
REFEREN	3088	1691	7499	1628	3033	3805	2527	2648	3858	1761	2234	744	3924	9542	1927	3325	1488	3914	1867	3682	4695	4444	3418	3484	3739	3983	2346	5316	3143	3587	5674	3196	4097	1005	2464	1356	1389	2202	2072	1722	2060	4363	6688	5079	3065	3991	2508	849	3402	2669	6185	3165	4450	5061	1311	1453	2622	5003	5950	4377	5133	2199	4255	5909	5952	5769	4693	3874	3298	2992	4741	6541	3095	5177	4778	2979	6154	9516	3054	3822	3948	1976	6968	1476	3644	6854	2561	1793	1599	4232	3109	4241	3060	1541	3613	6352	2858	7997	2420	6384	5860	1750	668	1225	527	1586	4470	11561	6603	7928	5697	2689	4511	6468	5490	5431	8682	1655	2907	3362	1006	2191	1431	3124	2304	1527	3109	1406	2405	3407	3641	1572	7033	1284	3557	4671	2057	8251	2264	4684	4385	3805	5643	6067	1678	3553	3448	4460	4428	4019	3520	3635	3059	5639	2104	1807	2008	1850	1520	1451	2130	1158	1821	2511	2227	1986	1012	1572	1467	2178	1580	1428	953	1324	2144	2272	1919	2945	1719	3556	3114	4495	9852	6785	5788	3298	5050	5073	7284	3245	4699	8995	5269	3806	1528	10398	8588	7703	7328	4401	9094
EVALUA	7492	730	13578	13760	9223	7650	6027	5602	22358	6946	8645	10467	9058	8318	6916	8013	10999	12538	7463	4785	6292	14451	15747	11131	19375	20883	11460	16893	24882	6845	18689	3888	8848	4742	8690	16218	10330	16940	24576	14159	11128	4566	615	1425	14216	29762
